id,attribute_id,music_id,animation_id,duration,creator,created_at,num_shares,game_id,is_ar,user_created_at,class,user_latitude,user_longitude,user_city,user_state,user_country,numWatched
2ccf9ccd-f478-481a-8f68-a580d0202aa9,e339ba35-ffef-403b-a17c-dd218fdbb915,19e4db13-d854-4913-a8ca-3612ee1a6071,08dda558-a151-45a2-8e43-1ba6f2891800,5.51,6ed86ad1-75f8-4fa2-bf76-e112c48aa4d1,2021-09-07 17:03:55,13,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-05-22 08:05:39,Super Gamer,45.49428,-122.86705,"",Oregon,United States,6
a295090f-1afb-45a6-a94b-4c6297624816,e339ba35-ffef-403b-a17c-dd218fdbb915,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ff1a548b-e307-474c-a405-6370ca1a0639,2.55,362a412c-60d4-4244-9d91-e8848d0e9ab2,2021-03-24 22:38:13,17,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-02-16 10:56:22,Viewer,44.59445,11.04979,"",Emilia-Romagna,Italy,10
ffb1ebf6-4ced-4919-85d8-b4f1c5918c0d,4f91d2b6-bf42-4d3f-a8e8-acc3b07f647e,d53234f4-1efb-4299-97c1-11658118cba5,716c02df-bd3a-41c9-b2be-86fb74ff3255,6.54,3d27e9ff-bc73-47f7-a51d-3047e6ec959f,2021-10-20 23:36:02,4,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-08-28 20:45:04,Super Gamer,18.87813,72.93924,"",Maharashtra,India,8
3e0b95b1-e0bb-4d06-988c-bb35c10b61b2,4f91d2b6-bf42-4d3f-a8e8-acc3b07f647e,3de11516-8627-47c3-98ab-265b429cac91,d167d0af-a662-48ad-bb39-5aa306fc8141,2.33,f1a18975-d3ee-4d33-b9db-69d75011c093,2021-12-04 21:14:30,13,6ca0f645-a16b-42b0-9dc2-2ae952c83591,false,2021-11-03 05:14:03,Super Gamer,55.38752,36.73307,"",Moscow Oblast,Russia,7
e95011fa-0776-445a-8636-d9a2bccd2283,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,19e4db13-d854-4913-a8ca-3612ee1a6071,ace4c5e2-ef86-429a-aad3-23bef7a1c9f1,6.44,598359e4-a853-4b76-b286-6fef41a1a376,2021-10-18 02:23:43,9,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-01-26 10:37:18,Creator,50.82709,6.9747,"",North Rhine-Westphalia,Germany,10
c4ee6a92-4757-40d3-9ee4-05aaa6159476,7ef48c9e-776d-4d24-8c2b-e3675b295767,3de11516-8627-47c3-98ab-265b429cac91,17dab81c-6180-4a4b-b539-91978a726cfd,3.0,4a7d52a8-837b-48aa-9b77-891c50759e4e,2021-09-26 06:11:00,1,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-08-11 22:21:26,Super Creator,19.8173,-97.35992,"",Puebla,Mexico,11
a3a05c10-39d8-4726-aba5-9d24d8d6f686,7ef48c9e-776d-4d24-8c2b-e3675b295767,8ff50feb-3b5d-4dd0-84b0-8409753bd166,4cfc4892-2c7e-46e3-8399-5b138285d394,4.19,a5968614-a22b-474a-b329-c7d119d7d50e,2021-09-08 19:04:46,7,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,true,2021-02-12 13:52:35,Creator,25.80565,68.49143,"",Sindh,Pakistan,14
e33b9ee4-cb5d-4f54-aed0-a6a5cf4adcfd,06c496ee-e884-42f9-ba39-010a66ed5296,19e4db13-d854-4913-a8ca-3612ee1a6071,4cfc4892-2c7e-46e3-8399-5b138285d394,4.63,097107fb-58ce-4802-bac9-bf3c3522ed7a,2021-10-28 03:43:52,16,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-05-22 14:20:10,Super Gamer,58.7002,59.4839,"",Sverdlovsk Oblast,Russia,12
885e9827-8a2f-4586-89ea-7ddfcc6d19e9,06c496ee-e884-42f9-ba39-010a66ed5296,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,ff1a548b-e307-474c-a405-6370ca1a0639,2.81,e1190d77-c6b8-4000-82bb-05358102f6fe,2021-12-07 20:15:11,9,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-11-03 07:19:17,Super Creator,43.78956,7.60872,"",Liguria,Italy,7
da52c78e-7ad5-45c8-9f71-cfd36e1b82ea,3390e253-7815-4a3c-8169-fd2ab532e166,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,17dab81c-6180-4a4b-b539-91978a726cfd,4.7,5989bfac-aee4-44e8-8c75-6863ff4d43b2,2021-09-09 17:50:53,5,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-05-04 09:39:19,Super Creator,32.54044,-82.90375,"",Georgia,United States,12
5a4bf5db-d334-42c8-a833-20aafc87ae01,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,c3721b09-6896-465a-8e13-4d73efd06874,d167d0af-a662-48ad-bb39-5aa306fc8141,5.31,0763ca6d-f50c-4ba6-bbc8-1690d51317c3,2021-04-01 17:44:31,1,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-02-19 01:39:19,Viewer,42.35843,-71.05977,Boston,Massachusetts,United States,5
ce766c25-6e6b-4071-aac7-25c0b342d9d9,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,b5b679a5-e769-4d95-82a6-f75e439b1ef9,6d7a0545-0bca-4bf4-a306-931e57d8ffe2,5.63,0e4ad354-9767-4e8e-aecc-c0146d9bdee7,2021-12-11 19:07:03,2,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-11-12 10:15:37,Creator,-28.24,-48.67028,"",Santa Catarina,Brazil,5
cff74a38-5b32-43a6-8df6-9cd71427ca4d,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,b5b679a5-e769-4d95-82a6-f75e439b1ef9,4cfc4892-2c7e-46e3-8399-5b138285d394,3.92,04458977-eff5-44f7-bead-09879b4e0f34,2021-04-28 11:30:05,20,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-03-09 11:11:35,Viewer,51.14942,15.00835,"",Lower Silesian Voivodeship,Poland,7
23e0bfc2-03ed-4fb4-9592-be72b8f470c8,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,19e4db13-d854-4913-a8ca-3612ee1a6071,17dab81c-6180-4a4b-b539-91978a726cfd,5.29,dee7a6ca-f26b-496f-b29a-99dcda6ee547,2021-04-03 22:23:38,6,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-01-02 15:01:25,Super Gamer,3.3285,99.1625,Tebing Tinggi,North Sumatra,Indonesia,13
144e2e46-8f60-4f06-9b1d-99b450cbb291,30fa7949-1cb6-44b1-9c7b-42c7421fc504,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,d167d0af-a662-48ad-bb39-5aa306fc8141,6.05,ac16f26a-6861-4644-94a7-b548f47ef770,2021-09-20 01:56:40,19,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-08-31 00:26:18,Viewer,40.55851,17.80774,"",Apulia,Italy,10
46b0d64c-4614-40e4-a20b-d84bebcc9915,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,da2fc9b0-32d5-4a1b-8b40-2706eb133bf0,ab5dc9f1-deb4-44d4-88ff-62e473a060f4,2.7,1ce0c003-25e7-473f-8796-0fe04d6c275c,2021-07-29 06:39:22,15,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-03-12 08:58:42,Creator,4.2475,9.00472,"",Southwest,Cameroon,5
4fac8759-8d47-41a9-875c-acd3b964d68d,3390e253-7815-4a3c-8169-fd2ab532e166,8ff50feb-3b5d-4dd0-84b0-8409753bd166,2029f213-1719-4108-8125-25d465cf475d,6.41,5b52fc07-84cd-4e83-ac92-496b7a0e433a,2021-08-03 23:46:18,2,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-04-29 22:30:31,Super Creator,54.03876,43.91385,"",Republic of Mordovia,Russia,11
21995e64-06b4-4a17-9dd9-59be3d745088,7ef48c9e-776d-4d24-8c2b-e3675b295767,e2bf5d12-edc2-47cb-b23f-1f4f7c1a2292,542d7532-e88a-48ca-826f-c11f0f615bc4,3.09,5c471be2-6bab-40f5-ad84-6f70ca626314,2021-10-23 06:39:32,13,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-07-11 12:01:37,Super Gamer,11.12018,76.11996,"",Kerala,India,10
9bfa55c8-5e96-467e-8d71-7f38d0475dfd,3390e253-7815-4a3c-8169-fd2ab532e166,da2fc9b0-32d5-4a1b-8b40-2706eb133bf0,08dda558-a151-45a2-8e43-1ba6f2891800,5.57,82c3ccd4-b457-43c6-b640-5913977dbde2,2021-07-13 14:32:16,13,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,true,2021-06-13 16:08:49,Creator,10.22677,-67.33122,La Victoria,Aragua State,Venezuela,8
b36c5649-8483-48f3-9bb5-581b81158a76,02b2b662-1b39-4d91-9417-dddc9451d8e1,d53234f4-1efb-4299-97c1-11658118cba5,6d7a0545-0bca-4bf4-a306-931e57d8ffe2,5.25,dc9a54c4-2dc6-4e1b-924a-5835841ddbe0,2021-11-17 09:43:09,19,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-10-25 05:31:37,Creator,51.4781,57.3552,"",Orenburg Oblast,Russia,12
ff7b485a-6ec3-4a89-9d1f-058c82b09a2e,06c496ee-e884-42f9-ba39-010a66ed5296,e2bf5d12-edc2-47cb-b23f-1f4f7c1a2292,716c02df-bd3a-41c9-b2be-86fb74ff3255,2.29,5a75ebd7-2703-44d7-b5b3-feef5c9fa437,2021-08-20 00:32:34,19,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-07-05 17:23:33,Super Gamer,40.65995,-111.99633,West Valley City,Utah,United States,7
54f8828c-ff4e-4e43-b88c-b33cbfcadf96,06c496ee-e884-42f9-ba39-010a66ed5296,3de11516-8627-47c3-98ab-265b429cac91,6d7a0545-0bca-4bf4-a306-931e57d8ffe2,6.3,66a5a0f7-29cc-4879-9e09-b9b5c4ab6616,2021-02-27 15:36:53,8,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-02-13 10:24:06,Creator,37.05944,37.3825,Gaziantep,"",Turkey,9
0a91b3ee-4a25-4dd4-9451-36cc8be2d04a,4f91d2b6-bf42-4d3f-a8e8-acc3b07f647e,da2fc9b0-32d5-4a1b-8b40-2706eb133bf0,7410fff9-7a21-4c93-8a54-a6f4c9e55b04,6.53,f7a2adb8-44d7-4408-a2a9-3a593fc6d626,2021-11-27 01:48:33,7,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,true,2021-11-20 16:11:07,Creator,32.9156,-117.14392,San Diego,California,United States,10
48ce8644-9f24-411a-a699-bafc925b2318,c3328117-4129-4d8b-8250-9479e9c6a389,c3721b09-6896-465a-8e13-4d73efd06874,6d7a0545-0bca-4bf4-a306-931e57d8ffe2,4.63,c9ef8410-b5e8-4b00-9e33-02928c65bd3e,2021-09-11 12:38:07,0,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-02-11 13:35:02,Viewer,34.15429,3.50309,Messaad,Djelfa,Algeria,8
58fa0f06-47f4-4744-8723-2ec7b3c9901a,4712e9e6-bef1-4646-b21e-ca5336901bf9,1f80192e-3bff-41b8-b272-7062b9d7b6de,435320a3-8d3d-4a9d-b76b-2f2e268f7619,6.32,ca5e14a3-e5c6-4764-ac5d-d3ac7af25666,2021-08-02 14:04:35,1,66653b7c-b600-49b3-a58c-d1862e91d426,false,2021-04-09 11:16:26,Gamer,44.89784,8.86374,Tortona,Piemont,Italy,16
a674228d-50f2-4d46-9dc6-e84503feca19,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,c3721b09-6896-465a-8e13-4d73efd06874,2029f213-1719-4108-8125-25d465cf475d,6.32,f704db53-eacf-4689-ad42-6477592cd3f6,2021-10-02 05:58:11,10,6ca0f645-a16b-42b0-9dc2-2ae952c83591,false,2021-09-19 12:05:35,Super Creator,36.21544,65.93249,Sar-e Pol,Sar-e Pol Province,Afghanistan,6
abd89ced-35a0-4cfc-b0b8-ff4f7aaacdd5,06c496ee-e884-42f9-ba39-010a66ed5296,8ff50feb-3b5d-4dd0-84b0-8409753bd166,435320a3-8d3d-4a9d-b76b-2f2e268f7619,5.24,f1b3bfbc-33f6-4fab-9bf3-c16005a1fa82,2021-09-15 13:43:05,4,2609b6b5-3a08-451e-bce5-75fe506559d2,false,2021-07-06 22:16:40,Super Gamer,9.57046,76.32756,"",Kerala,India,10
eb577623-5d2b-4a74-b7c5-51bb3f4b82ab,4f91d2b6-bf42-4d3f-a8e8-acc3b07f647e,19e4db13-d854-4913-a8ca-3612ee1a6071,4cfc4892-2c7e-46e3-8399-5b138285d394,2.95,952895f8-3dab-4e86-aaca-2f8e436a89ab,2021-10-06 14:52:41,10,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-07-17 04:20:55,Viewer,43.62558,13.39954,"",Marche,Italy,5
ee5d45ab-9d51-4766-a7fa-d06c9bf8c18c,3390e253-7815-4a3c-8169-fd2ab532e166,1f80192e-3bff-41b8-b272-7062b9d7b6de,4cfc4892-2c7e-46e3-8399-5b138285d394,6.19,1349faae-5547-4996-84eb-ebfdf7af7e83,2021-10-19 19:36:36,18,2609b6b5-3a08-451e-bce5-75fe506559d2,false,2021-01-04 10:17:38,Gamer,51.88333,8.51667,"",North Rhine-Westphalia,Germany,4
4ac832ce-f253-4190-b1aa-1144fc0a5525,30fa7949-1cb6-44b1-9c7b-42c7421fc504,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ff1a548b-e307-474c-a405-6370ca1a0639,2.22,92e83c03-7fb5-4536-98a1-fa8e22f1444d,2021-10-31 22:03:21,9,2609b6b5-3a08-451e-bce5-75fe506559d2,false,2021-01-01 15:15:48,Super Gamer,-7.73379,113.69785,"",East Java,Indonesia,11
93dcca3e-e2ba-44c8-be1c-8f23c2d19aec,c3328117-4129-4d8b-8250-9479e9c6a389,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,ace4c5e2-ef86-429a-aad3-23bef7a1c9f1,5.61,e17a5041-c049-4036-b20c-5ed040bc13cd,2021-11-29 13:04:41,17,6ca0f645-a16b-42b0-9dc2-2ae952c83591,false,2021-10-02 22:38:16,Creator,50.72043,11.34046,"",Thuringia,Germany,10
e77a6338-59ae-461a-bbf0-2b075d837387,02b2b662-1b39-4d91-9417-dddc9451d8e1,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ace4c5e2-ef86-429a-aad3-23bef7a1c9f1,5.66,1c68efe9-ed6e-4845-8721-77cce7fb167c,2021-12-11 03:44:34,20,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-06-28 05:13:19,Super Creator,-15.21194,-75.11028,Marcona,Ica,Peru,9
d378a404-df76-4f36-beb6-c1f78bb447c2,06c496ee-e884-42f9-ba39-010a66ed5296,1f80192e-3bff-41b8-b272-7062b9d7b6de,17dab81c-6180-4a4b-b539-91978a726cfd,3.8,5218deb4-1935-4819-a8b7-b9edb03cc155,2021-11-13 16:36:27,7,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-09-18 20:08:37,Gamer,36.82167,128.63083,Yeongju-si,"",South Korea,14
707bed98-43cc-4767-b8d5-ebd42688209f,c3328117-4129-4d8b-8250-9479e9c6a389,c3721b09-6896-465a-8e13-4d73efd06874,716c02df-bd3a-41c9-b2be-86fb74ff3255,5.42,404631db-f3db-4596-b11c-162051695899,2021-02-25 20:41:07,3,2609b6b5-3a08-451e-bce5-75fe506559d2,true,2021-01-26 12:05:49,Super Gamer,11.15583,42.7125,"",Ali Sabieh,Djibouti,8
e1d3ece2-700e-4fb8-be50-4ed418bdfc2c,06c496ee-e884-42f9-ba39-010a66ed5296,8ff50feb-3b5d-4dd0-84b0-8409753bd166,d167d0af-a662-48ad-bb39-5aa306fc8141,6.4,1bd2d7b7-ba7f-4c7e-af76-51c3f0976ae3,2021-11-28 00:59:16,6,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-08-08 09:58:33,Super Creator,32.50611,120.14278,Jiangyan District,Jiangsu,China,7
544a3b0a-7ba3-4a2a-8493-3a076cb84a36,06c496ee-e884-42f9-ba39-010a66ed5296,b5b679a5-e769-4d95-82a6-f75e439b1ef9,4cfc4892-2c7e-46e3-8399-5b138285d394,4.01,8468c5a1-3195-4f8a-963a-f31039c843ce,2021-05-20 02:16:15,5,2609b6b5-3a08-451e-bce5-75fe506559d2,false,2021-05-04 06:44:46,Creator,47.80527,-122.24064,"",Washington,United States,17
303440f1-71b7-4767-a67d-8c252b06ec98,e339ba35-ffef-403b-a17c-dd218fdbb915,b5b679a5-e769-4d95-82a6-f75e439b1ef9,b5349df0-23dd-4973-b47d-ae5df5a4e247,4.8,495f4ac5-c45d-4e6c-bf21-5193239e9843,2021-02-21 01:18:19,0,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-01-19 16:53:37,Super Creator,33.92946,-116.97725,Beaumont,California,United States,7
1ef7fac2-8dcd-4aba-a9b0-998d9c53f82f,3390e253-7815-4a3c-8169-fd2ab532e166,da2fc9b0-32d5-4a1b-8b40-2706eb133bf0,08dda558-a151-45a2-8e43-1ba6f2891800,2.49,c240b902-021a-4c1b-885d-11e3b829f0e7,2021-08-17 17:59:19,10,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-04-18 18:16:26,Super Gamer,8.48714,-13.2356,Freetown,Western Area,Sierra Leone,12
26ede827-1911-43aa-b75d-d0b835559a0d,7ef48c9e-776d-4d24-8c2b-e3675b295767,1f80192e-3bff-41b8-b272-7062b9d7b6de,b7bd5204-2976-4eb0-ab71-508a848bc325,5.49,401e3c97-1669-45b7-b74a-4305cd2d1694,2021-05-16 11:51:36,15,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-01-20 10:42:26,Super Gamer,26.18924,-98.15529,"",Texas,United States,6
f89d6e66-db2a-47df-b6b8-a9ce59706aa4,3390e253-7815-4a3c-8169-fd2ab532e166,19e4db13-d854-4913-a8ca-3612ee1a6071,b7bd5204-2976-4eb0-ab71-508a848bc325,5.9,4bb39d06-17c6-4b36-9f07-ba911bc4b08a,2021-11-06 16:32:57,12,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-07-21 04:41:05,Viewer,35.64889,117.27583,Jining City,Shandong,China,10
da1d8f6e-a5b5-4036-b1c0-c4caf3313394,4712e9e6-bef1-4646-b21e-ca5336901bf9,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ab5dc9f1-deb4-44d4-88ff-62e473a060f4,6.35,658916ef-39c3-4e2a-878a-df1c71dbf471,2021-10-24 17:29:18,0,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-08-17 06:22:39,Viewer,51.65,-0.2,London,England,United Kingdom,9
e0b9433c-c91e-4c43-94ba-e470f09a8e2f,30fa7949-1cb6-44b1-9c7b-42c7421fc504,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,b7bd5204-2976-4eb0-ab71-508a848bc325,6.42,f27a2ea0-3d95-4767-9510-cf200662a289,2021-07-01 10:37:11,19,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-06-09 14:05:39,Super Gamer,21.53889,71.57737,"",Gujarat,India,15
f64f9a71-0673-4bd6-b81d-767cb77e492f,c3328117-4129-4d8b-8250-9479e9c6a389,8ff50feb-3b5d-4dd0-84b0-8409753bd166,7410fff9-7a21-4c93-8a54-a6f4c9e55b04,3.13,5d667392-2fb3-46d4-8048-ffdc285e44b2,2021-12-09 19:47:11,1,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-05-01 23:13:03,Super Creator,31.82539,72.54064,"",Punjab,Pakistan,15
53d5df96-207b-45b1-b631-eb2268d5f6f9,4f91d2b6-bf42-4d3f-a8e8-acc3b07f647e,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ff1a548b-e307-474c-a405-6370ca1a0639,5.81,1390575a-b3c2-47d9-aa84-89867fe9d910,2021-12-15 00:24:34,10,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,true,2021-12-15 00:07:17,Super Creator,57.30185,39.85331,"",Yaroslavl Oblast,Russia,11
3b992877-35d3-4180-9147-9e87162b90f1,4712e9e6-bef1-4646-b21e-ca5336901bf9,1f80192e-3bff-41b8-b272-7062b9d7b6de,b5349df0-23dd-4973-b47d-ae5df5a4e247,5.24,235460cf-4ee3-4573-a67a-655b74752ee4,2021-09-04 21:54:07,7,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-07-31 19:39:36,Creator,33.35283,-111.78903,Gilbert,Arizona,United States,5
58b61467-474e-4531-a0cc-92b9942b50ce,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,19e4db13-d854-4913-a8ca-3612ee1a6071,b5349df0-23dd-4973-b47d-ae5df5a4e247,3.16,b83b193c-e7c0-47ba-8133-2d7a595122ba,2021-09-24 21:44:20,18,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-07-17 04:33:19,Super Creator,51.21187,4.25633,"",East Flanders,Belgium,6
73d4b812-c9cf-4d04-bcdf-9b8166fe0450,7ef48c9e-776d-4d24-8c2b-e3675b295767,1f80192e-3bff-41b8-b272-7062b9d7b6de,ace4c5e2-ef86-429a-aad3-23bef7a1c9f1,2.26,f1659c1c-e6d8-40a2-9491-0b94b37cb594,2021-12-01 17:17:07,10,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-10-28 12:37:34,Creator,46.51872,86.00214,"",Xinjiang,China,11
d3215199-e905-424e-bb2d-2046b9d8f16c,06c496ee-e884-42f9-ba39-010a66ed5296,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,08dda558-a151-45a2-8e43-1ba6f2891800,2.48,4bb39d06-17c6-4b36-9f07-ba911bc4b08a,2021-10-27 17:37:47,5,66653b7c-b600-49b3-a58c-d1862e91d426,false,2021-07-21 04:41:05,Viewer,35.64889,117.27583,Jining City,Shandong,China,11
913a7430-1c1c-4678-9a98-b4ee2565db3e,e339ba35-ffef-403b-a17c-dd218fdbb915,d53234f4-1efb-4299-97c1-11658118cba5,d167d0af-a662-48ad-bb39-5aa306fc8141,4.22,9385dba4-9ca2-4de9-99ec-198c1a7409d0,2021-08-12 00:43:55,8,8bd4c7be-fe87-45ad-990d-d131cd3d9c77,false,2021-01-23 19:35:11,Viewer,44.97639,19.61222,Sremska Mitrovica City,Vojvodina,Serbia,7
d57951c8-c5fb-44b7-b274-cde9257d56d7,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,e2bf5d12-edc2-47cb-b23f-1f4f7c1a2292,7410fff9-7a21-4c93-8a54-a6f4c9e55b04,3.53,702342aa-bd90-4fb4-8c10-86836ca1ea95,2021-11-29 03:55:35,18,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-10-25 02:10:46,Viewer,37.73222,115.70111,Hengshui City,Hebei,China,13
d3aec2ec-4702-4cc2-9edf-1de8d525f680,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,ab5dc9f1-deb4-44d4-88ff-62e473a060f4,2.25,92233fae-d051-477c-bd99-58b80237f0b6,2021-11-27 14:13:15,2,6ca0f645-a16b-42b0-9dc2-2ae952c83591,true,2021-11-27 10:26:19,Super Creator,48.77275,5.16108,"",Grand Est,France,5
3dae7849-bdf9-4714-a5ca-0a382405281a,4712e9e6-bef1-4646-b21e-ca5336901bf9,19e4db13-d854-4913-a8ca-3612ee1a6071,716c02df-bd3a-41c9-b2be-86fb74ff3255,4.76,1795cb84-ce0c-41db-8de5-a6091dda5dc9,2021-08-23 03:31:46,7,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-07-16 09:31:06,Super Gamer,-12.91667,-39.25,"",Bahia,Brazil,10
8775bfd7-6915-4cfe-9f43-c15610aae8a9,80f5b187-f6e6-40f2-9b6e-fe62b67049a8,b5b679a5-e769-4d95-82a6-f75e439b1ef9,d167d0af-a662-48ad-bb39-5aa306fc8141,4.49,db3c63cd-423a-4a6d-871c-e312cbe12084,2021-09-15 13:44:16,18,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-08-09 05:33:58,Super Creator,23.02677,113.13148,Chancheng,Guangdong Province,China,14
4a1880a8-e34a-4bc9-9104-3eb9614b7480,e339ba35-ffef-403b-a17c-dd218fdbb915,4ee0de5b-e27f-4d73-a3c6-52cf26e36c54,17dab81c-6180-4a4b-b539-91978a726cfd,5.55,a8bea73e-27ff-4d01-80ff-c3cb0a4a689e,2021-08-21 18:39:46,14,6ca0f645-a16b-42b0-9dc2-2ae952c83591,false,2021-06-03 09:29:40,Super Gamer,-6.8048,110.8405,"",Central Java,Indonesia,12
18d67edd-1ab0-410b-94fb-eefe8ae849b9,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,8ff50feb-3b5d-4dd0-84b0-8409753bd166,ff1a548b-e307-474c-a405-6370ca1a0639,6.34,9be5adb7-b07d-4f62-88db-0365f488f3cb,2021-11-01 17:15:56,7,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-09-25 00:44:05,Viewer,11.8659,34.3869,Er Roseires,Blue Nile State,Sudan,8
c5dbf111-a1b3-4187-85a4-46e2ff36f127,e339ba35-ffef-403b-a17c-dd218fdbb915,8ff50feb-3b5d-4dd0-84b0-8409753bd166,542d7532-e88a-48ca-826f-c11f0f615bc4,6.16,535ec766-a38f-44aa-ba3e-68aefab85664,2021-08-21 12:24:26,18,6ca0f645-a16b-42b0-9dc2-2ae952c83591,false,2021-04-26 08:17:07,Super Creator,-1.9487,30.4347,Kigabiro,East Province,Rwanda,11
b23b12b0-d058-4f76-a102-3119ba849e66,4712e9e6-bef1-4646-b21e-ca5336901bf9,3de11516-8627-47c3-98ab-265b429cac91,08dda558-a151-45a2-8e43-1ba6f2891800,6.64,2292529a-6c60-43e2-bc90-f3bc6d0e127a,2021-06-18 14:21:59,17,66653b7c-b600-49b3-a58c-d1862e91d426,true,2021-04-20 10:38:48,Viewer,11.85,38.01667,"",Amhara Region,Ethiopia,13
4d180159-6470-4b6b-8436-ba06fdd4cf3b,25e7fab9-abfb-4a74-a8cb-c3adbc6e3531,1f80192e-3bff-41b8-b272-7062b9d7b6de,2029f213-1719-4108-8125-25d465cf475d,2.34,e53e2636-2ce2-4ae9-bf19-f5c0d65d5c4d,2021-11-01 14:16:54,1,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,true,2021-01-04 23:46:35,Super Gamer,41.63976,2.35739,"",Catalonia,Spain,11
7fa499d7-8d82-4719-8c30-d4b500a39d5b,c3328117-4129-4d8b-8250-9479e9c6a389,da2fc9b0-32d5-4a1b-8b40-2706eb133bf0,17dab81c-6180-4a4b-b539-91978a726cfd,4.81,92e43305-ec05-4e53-80ba-69be7c930afc,2021-10-18 10:07:35,11,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-03-25 03:05:10,Gamer,47.76232,-122.2054,Bothell,Washington,United States,10
976ca070-2a39-4238-a5e2-9f6ecafde9fd,7ef48c9e-776d-4d24-8c2b-e3675b295767,1f80192e-3bff-41b8-b272-7062b9d7b6de,6d7a0545-0bca-4bf4-a306-931e57d8ffe2,4.11,be4979d8-8829-4dc9-818a-f9b84565fb23,2021-08-29 18:40:23,2,4d54f6ab-cd8f-43a5-9be0-c497c2c32d24,false,2021-02-24 19:52:46,Super Gamer,-3.5403,118.9707,"",West Sulawesi,Indonesia,11
